frame_id,source,frame,box_index,origin,label,x1,y1,x2,y2,confidence
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3820.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3820.JPG,0,model,not_fish,1569,524,2529,652,0.461
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3858.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3858.JPG,0,model,not_fish,1718,2762,1883,2917,0.71
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3858.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3858.JPG,1,model,not_fish,1329,0,1823,354,0.229
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3859.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3859.JPG,0,model,not_fish,1687,2713,1827,2897,0.802
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3870.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3870.JPG,0,model,not_fish,2342,0,4000,363,0.36
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3870.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3870.JPG,1,model,not_fish,37,39,1773,870,0.262
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3987.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3987.JPG,0,model,not_fish,1381,0,3698,2069,0.171
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4517.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4517.JPG,0,model,not_fish,50,2048,2535,2992,0.14
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4525.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4525.JPG,0,model,not_fish,518,678,2956,2199,0.607
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,0,model,not_fish,956,785,2840,2185,0.305
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,1,model,not_fish,418,780,2567,2066,0.259
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,2,model,not_fish,1047,776,2406,2128,0.178
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4532.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4532.JPG,0,model,not_fish,955,1051,3275,2218,0.187
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,0,model,not_fish,322,920,2654,2085,0.605
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,1,model,not_fish,832,925,3282,2227,0.586
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,2,model,not_fish,935,925,2698,2144,0.274
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,3,model,not_fish,636,929,2334,2025,0.126
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4553.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4553.JPG,0,model,not_fish,1,1900,1325,2998,0.403
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4977.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4977.JPG,0,model,not_fish,0,150,451,935,0.304
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,0,model,fish,0,1055,2457,3000,0.38
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,1,model,fish,501,694,2956,2702,0.151
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,2,model,fish,833,566,3289,2530,0.149
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,0,model,fish,2508,2140,3324,2409,0.849
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,1,model,fish,1456,1977,2008,2156,0.813
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,2,model,fish,3270,2325,3952,2564,0.777
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,3,model,fish,2226,1667,2709,1826,0.747
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,4,model,fish,786,2361,1284,2559,0.738
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,5,model,fish,2478,2634,2960,2921,0.679
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,6,model,fish,1612,2360,1944,2505,0.679
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,7,model,fish,2508,2325,3001,2463,0.514
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,8,model,fish,3458,2149,3996,2339,0.382
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,9,model,fish,585,2533,999,2716,0.346
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,10,model,fish,1399,2115,1680,2288,0.333
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,11,model,fish,1803,2257,2037,2339,0.315
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,12,model,fish,2174,2150,2445,2361,0.21
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,13,model,fish,2385,2067,2653,2151,0.208
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,14,model,fish,1089,2291,1401,2438,0.179
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,15,model,fish,602,1909,846,1995,0.161
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,16,model,fish,1197,1674,1453,1770,0.155
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,17,model,fish,3450,1797,3771,1896,0.144
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,18,model,fish,1635,1857,1906,1958,0.123
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,0,model,fish,1977,1653,2312,1810,0.168
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,1,model,fish,1657,534,1894,705,0.137
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,2,missed,fish,1729,1361,1896,1498,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,3,missed,fish,1690,1570,1974,1638,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,4,missed,fish,2052,1351,2245,1495,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,5,missed,fish,1592,738,1968,979,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,6,missed,fish,1987,529,2193,881,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,7,missed,fish,2258,1468,2405,1534,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,8,missed,fish,1302,1638,1488,1749,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,0,model,fish,508,1314,1362,1583,0.795
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,1,model,fish,2644,1583,3058,1725,0.547
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,2,model,fish,1760,1369,1989,1499,0.336
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,3,model,fish,1124,440,1631,782,0.326
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,4,model,fish,1683,2450,2081,2578,0.236
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,5,model,fish,1634,2767,1991,2956,0.224
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,6,model,fish,2155,2569,2460,2714,0.208
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,7,model,fish,1262,2833,1593,2999,0.199
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,8,model,fish,2159,1135,2399,1248,0.197
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,9,model,fish,1054,1584,1237,1694,0.127
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,10,model,fish,1823,573,2110,732,0.123
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,11,model,fish,2288,655,2562,803,0.122
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,12,model,fish,2772,2884,3246,2998,0.118
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,13,model,fish,1011,826,1376,1047,0.105
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,14,model,fish,2996,2054,3703,2264,0.1
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,15,missed,fish,271,1801,532,1968,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,16,missed,fish,418,2056,728,2278,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,17,missed,fish,754,1971,1472,2248,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,18,missed,fish,1083,2431,1553,2588,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,19,missed,fish,1583,2033,2065,2092,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,20,missed,fish,1762,1821,2206,1938,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,21,missed,fish,2167,1733,2780,1860,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,22,missed,fish,2483,1416,2662,1475,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,23,missed,fish,2653,1188,2888,1240,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,24,missed,fish,2682,937,2933,1008,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,25,missed,fish,2294,881,2493,901,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,26,missed,fish,1943,905,2116,983,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,27,missed,fish,1581,990,1904,1081,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,28,missed,fish,1463,1143,1705,1310,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,29,missed,fish,1483,1512,1763,1636,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,30,missed,fish,1434,1718,1652,1835,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,31,missed,fish,465,2331,928,2569,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,32,missed,fish,504,2654,863,2791,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,33,missed,fish,1072,2739,1303,2814,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,34,missed,fish,289,1391,543,1613,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,35,missed,fish,628,1626,1065,1763,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,36,missed,fish,142,2155,380,2448,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,37,missed,fish,204,2566,785,2758,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,38,missed,fish,2139,2083,2380,2311,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,39,missed,fish,2396,2148,2749,2262,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,40,missed,fish,2628,2076,2814,2148,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,41,missed,fish,2148,1545,2334,1626,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,42,missed,fish,3081,1329,3209,1385,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,43,missed,fish,3140,1045,3382,1117,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,44,missed,fish,2902,735,3091,784,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,45,missed,fish,2804,474,3134,514,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,46,missed,fish,3323,605,3623,765,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,47,missed,fish,3532,1140,3770,1378,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,48,missed,fish,3411,1639,3675,1753,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,49,missed,fish,3587,1828,3806,1881,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,50,missed,fish,373,660,768,824,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,51,missed,fish,550,961,811,1104,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,52,missed,fish,409,1091,768,1205,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,53,missed,fish,354,595,504,638,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,54,missed,fish,703,484,1199,618,
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5038.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5038.JPG,0,model,not_fish,1967,1651,2338,1811,0.609
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5039.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5039.JPG,0,model,not_fish,1974,1649,2337,1810,0.175
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5460.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5460.JPG,0,model,not_fish,347,101,2704,2135,0.29
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5460.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5460.JPG,1,model,not_fish,908,548,3373,2188,0.28
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5460.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5460.JPG,2,model,not_fish,0,0,2457,1964,0.252
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5469.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5469.JPG,0,model,not_fish,2,0,2458,1915,0.585
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5542.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5542.JPG,0,model,not_fish,466,1230,1018,1414,0.304
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5542.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5542.JPG,1,model,not_fish,462,1182,1086,1418,0.136
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5555.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5555.JPG,0,model,not_fish,1448,884,1705,1064,0.491
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5555.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5555.JPG,1,model,not_fish,1444,878,1809,1073,0.265
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5561.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5561.JPG,0,model,not_fish,492,1218,952,1406,0.186
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5611.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5611.JPG,0,model,not_fish,1438,871,1814,1094,0.223
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5642.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5642.JPG,0,model,not_fish,840,2411,3290,3000,0.877
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5764.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5764.JPG,0,model,not_fish,3385,841,3998,1036,0.141
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5960.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5960.JPG,0,model,not_fish,1249,896,1444,1018,0.192
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6136.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6136.JPG,0,model,not_fish,2899,2016,3568,2341,0.168
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6140.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6140.JPG,0,model,not_fish,3164,1196,3792,1392,0.253
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6158.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6158.JPG,0,model,not_fish,2910,2003,3577,2308,0.704
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6160.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6160.JPG,0,model,not_fish,2891,2015,3572,2338,0.726
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6190.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6190.JPG,0,model,not_fish,3076,1988,3332,2105,0.726
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6190.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6190.JPG,1,model,not_fish,3179,1189,3787,1389,0.287
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6190.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6190.JPG,2,model,not_fish,687,1633,1032,1821,0.153
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6190.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6190.JPG,3,model,not_fish,1328,1718,1544,1859,0.136
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6275.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6275.JPG,0,model,not_fish,3326,2114,3605,2256,0.67
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6275.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6275.JPG,1,model,not_fish,3406,2238,3742,2400,0.268
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6286.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6286.JPG,0,model,not_fish,3305,2116,3691,2313,0.486
